1,продавать_VERB зимний_ADJ обувь_NOUN отличный_ADJ состояние_NOUN
1,падать_VERB вместе_ADV премьер_NOUN клип_NOUN
1,злой_ADJ человек_NOUN
1,14_NOUN xx_NUM xx_NUM xx_NUM xx_NUM xx_NUM цветочный_ADJ xx_NUM советский_ADJ xx_NUM васильковый_ADJ ур_NOUN 3б_PROPN
1,отдавать_VERB диван_NOUN раскладываться_VERB телефон_NOUN связь_NOUN xxxxxxxxxxx_NUM
1,главное_NOUN верить_VERB верить_VERB обязательно_ADJ хороший_ADJ хороший_ADV сам_ADJ мочь_VERB устраивать_VERB
1,jean_PROPN michel_PROPN альбом_NOUN magnetic_PROPN fields_PROPN
1,цена_PROPN один_NUM костюм_NOUN xxx_NUM рубль_NOUN размер_NOUN xx_NUM одевать_VERB раз_NOUN xxxxxxxxxxx_NUM
1,рука_PROPN вверх_PROPN
0,любой_ADJ кухня_NOUN xxx_NUM река_NOUN
1,попахивать_VERB развод_NOUN
1,xx_NUM год_NOUN альбом_ADJ east_PROPN of_X the_X sun_PROPN west_PROPN of_X the_X moon_PROPN группа_NOUN ha_X
1,стоить_VERB покормить_VERB один_NUM утка_NOUN
1,властелин_PROPN кольцо_NOUN эконом_NOUN
1,genesis_PROPN selling_PROPN pound_PROPN
1,красота_NOUN касаться_VERB душа_NOUN время_NOUN замирать_VERB
1,анонимный_ADJ продавать_VERB новый_ADJ мальчиковый_ADJ ботинок_NOUN xx_NUM размер_NOUN рубль_NOUN зима_NOUN производство_NOUN кукмор_PROPN звонить_VERB xxx_NUM xxx_NUM xx_NUM xx_NUM
0,мужской_ADJ аромат_NOUN xxx_NUM река_NOUN
1,григорий::лепс_PROPN
1,змея_NOUN
1,дух_PROPN захватывать_VERB экстремал_NOUN
1,продавать_VERB зимний_NOUN колесо_NOUN xxxxxxxxxxx_NUM телеграмма_NOUN
1,яс_NOUN син_NOUN
1,леонард::коэн_PROPN канадский_ADJ поэт_NOUN писатель_NOUN певец_NOUN автор_NOUN песня_NOUN xx_NUM сентябрь_NOUN ноябрь_NOUN
1,продавать_VERB зимний_ADJ резина_NOUN тело_NOUN xxxxxxxxxxx_NUM
1,отдавать_VERB бесплатно_ADV зимний_ADJ сапог_NOUN
1,гусь_PROPN осень_NOUN считать_VERB
1,продавать_VERB куртка_NOUN одевать_VERB пара_NOUN раз_NOUN размер_NOUN xx_NUM цена_PROPN
1,так_ADV выглядеть_VERB полный_ADJ идиллия_NOUN
1,продавать_VERB планета_NOUN ход_NOUN документ_NOUN xx_NUM писать_VERB комментарий_NOUN
1,милый_ADJ дама_NOUN немножко_ADV улыбка_NOUN
1,один_NUM раз_NOUN
1,elizabeth_PROPN художник_PROPN
1,быть_VERB момент_NOUN хотеться_VERB растягивать_VERB жизнь_NOUN
1,mikael_PROPN молодой_ADJ талантливый_ADJ художник_NOUN швеция_PROPN писать_VERB удивительный_ADJ абстрактный_ADJ портрет_NOUN акриловый_ADJ краска_NOUN весьма_ADV необычный_ADJ техника_NOUN
1,джанго_PROPN
1,отдавать_VERB xx_NUM размер_NOUN
1,продавать_VERB цена_PROPN рубль_NOUN размер_NOUN xx_NUM
1,работа_NOUN художник_NOUN иллюстратор_NOUN цуёси_PROPN нагано_VERB гигантский_ADJ картина_NOUN иметь_VERB доминировать_VERB присутствие_NOUN обладать_VERB художественный_ADJ роскошь_NOUN первоклассный_ADJ навык_NOUN пожалуй_ADV иметь_VERB равный_ADJ скромность_NOUN позволять_VERB сказать_VERB очень_ADV важный_ADJ иметь_VERB отличный_ADJ соперник_NOUN способный_ADJ поддерживать_VERB поддержание_NOUN страсть_NOUN искусство_NOUN закрепление_NOUN интерес_NOUN предмет_NOUN одинаково_ADV важный_ADJ творение_NOUN
1,мамин_ADJ
1,спасибо_PROPN премьер_NOUN
1,мама_PROPN плохой_ADJ научать_VERB
1,покупать_VERB трость_NOUN ходьба_NOUN
1,constantine_PROPN иван::дорн_PROPN премьер_PROPN official_PROPN music_PROPN video_PROPN
1,daily_PROPN pearls_PROPN passion_PROPN xx_NUM xx_NUM xx_NUM joyride_PROPN mtv_PROPN have_PROPN nice_PROPN day_PROPN xxx_NUM other_PROPN roxette_PROPN songs_PROPN studios_X stages_PROPN xx_NUM xx_NUM karma_PROPN room_PROPN service_PROPN xxxxxxxx_NUM xx_NUM look_PROPN roxette_PROPN xxxxxxxxxx_NUM xxxxxxxxxxxxxx_NUM
1,колесико_NOUN состояние_PROPN хороший_ADJ
1,продавать_VERB магнитола_NOUN пара_NOUN rca_PROPN цена_ADJ писать_NOUN лс_PROPN
1,продавать_NOUN динамика_NOUN xx_NUM пионер_NOUN штатный_ADJ ваза_NOUN xx_NUM
